ticker,exchange,assetType,priceCurrency,startDate,endDate
TPGHWS,NYSE,Stock,USD,,
TPGI,NYSE,Stock,USD,2013-05-08,2013-12-20
TPGIX,NMFQS,Mutual Fund,USD,2005-06-30,2015-08-28
TPGPX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TPGTX,NMFQS,Mutual Fund,USD,,
TPH,NYSE,Stock,USD,2013-01-31,2018-05-11
TPHAX,NMFQS,Mutual Fund,USD,2007-05-10,2018-05-11
TPHCX,NMFQS,Mutual Fund,USD,2007-05-03,2018-05-11
TPHIF,PINK,Stock,USD,2014-03-21,2018-05-11
TPHIX,NMFQS,Mutual Fund,USD,2013-08-07,2018-05-11
TPHS,NYSE,Stock,USD,2012-09-26,2018-05-11
TPI,NYSE,Stock,USD,,
TPIAX,NMFQS,Mutual Fund,USD,2007-05-03,2018-05-11
TPIC,NASDAQ,Stock,USD,2016-07-22,2018-05-11
TPICX,NMFQS,Mutual Fund,USD,2007-05-03,2018-05-11
TPII,PINK,Stock,USD,2012-04-11,2018-03-16
TPIIX,NMFQS,Mutual Fund,USD,2013-08-07,2018-05-11
TPIL,PINK,Stock,USD,2006-01-27,2018-04-20
TPILX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TPINX,NMFQS,Mutual Fund,USD,1986-09-18,2018-05-11
TPISX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TPIV,NASDAQ,Stock,USD,2013-09-26,2018-05-11
TPIY,PINK,Stock,USD,2017-09-22,2018-05-10
TPL,NYSE,Stock,USD,1987-12-31,2018-05-11
TPLGX,NMFQS,Mutual Fund,USD,2003-10-01,2018-05-11
TPLIX,NMFQS,Mutual Fund,USD,2013-08-07,2018-05-11
TPLKF,OTCMKTS,Stock,USD,2017-11-15,2018-05-02
TPLM,PINK,Stock,USD,2005-03-14,2018-05-11
TPLNX,NMFQS,Mutual Fund,USD,1994-03-21,2018-05-11
TPMAX,NMFQS,Mutual Fund,USD,2005-06-30,2015-08-28
TPMIX,NMFQS,Mutual Fund,USD,2005-06-30,2015-08-28
TPMT,OTCMKTS,Stock,USD,2002-10-04,2018-01-11
TPNEF,PINK,Stock,USD,2010-12-21,2018-05-11
TPNFX,NMFQS,Mutual Fund,USD,,
TPNI,PINK,Stock,USD,2017-09-25,2018-05-11
TPNL,OTCBB,Stock,USD,1998-06-29,2018-05-11
TPNTF,PINK,Stock,USD,2009-03-31,2018-05-11
TPOI,OTCBB,Stock,USD,,
TPOR,NYSE ARCA,Stock,USD,2017-05-03,2018-05-11
TPPAX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TPPPF,PINK,Stock,USD,2017-09-22,2018-04-20
TPPPX,NMFQS,Mutual Fund,USD,,
TPPRF,OTCMKTS,Stock,USD,2018-03-27,2018-03-27
TPPTY,OTCMKTS,Stock,USD,,
TPR,NYSE,Stock,USD,2000-10-06,2018-05-11
TPRE,NYSE,Stock,USD,2013-08-15,2018-05-11
TPRFF,PINK,Stock,USD,2007-08-10,2018-05-11
TPRFX,NMFQS,Mutual Fund,USD,2017-05-01,2018-05-11
TPRKY,OTCMKTS,Stock,USD,2017-12-05,2018-03-01
TPRP,PINK,Stock,USD,1999-12-31,2018-05-11
TPRRX,NMFQS,Mutual Fund,USD,2017-04-26,2018-05-11
TPRTX,NMFQS,Mutual Fund,USD,2017-09-26,2018-05-11
TPS,NYSE ARCA,ETF,USD,2011-02-10,2017-09-14
TPSAX,NMFQS,Mutual Fund,USD,2005-06-30,2015-08-28
TPSHX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TPSIX,NMFQS,Mutual Fund,USD,2010-01-04,2015-08-28
TPSSF,OTCMKTS,Stock,USD,2006-12-18,2017-09-29
TPTPX,NMFQS,Mutual Fund,USD,,
TPTW,PINK,Stock,USD,2017-09-25,2018-05-10
TPUB,NYSE,Stock,USD,,
TPVG,NYSE,Stock,USD,2014-03-06,2018-05-11
TPVIX,NMFQS,Mutual Fund,USD,2013-08-07,2018-05-11
TPVY,NYSE,Stock,USD,2017-07-19,2018-05-11
TPVZ,NYSE,Stock,USD,2015-08-07,2017-08-11
TPWCX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TPX,NYSE,Stock,USD,2003-12-18,2018-05-11
TPXXF,PINK,Stock,USD,2007-07-18,2017-09-25
TPYAX,NMFQS,Mutual Fund,USD,2007-12-05,2018-05-11
TPYCX,NMFQS,Mutual Fund,USD,2007-12-05,2018-05-11
TPYP,NYSE ARCA,ETF,USD,2015-06-30,2018-05-11
TPYYX,NMFQS,Mutual Fund,USD,2008-08-12,2018-05-11
TPZ,NYSE,ETF,USD,2009-07-29,2018-05-11
TQAAX,NMFQS,Mutual Fund,USD,2017-02-02,2018-05-11
TQAIX,NMFQS,Mutual Fund,USD,2016-03-24,2018-05-11
TQEIX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TQENX,NMFQS,Mutual Fund,USD,2017-02-24,2018-05-11
TQEZX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TQGAX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TQGEX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TQGIX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TQLA,PINK,Stock,USD,2013-05-06,2018-05-11
TQMIX,NMFQS,Mutual Fund,USD,2017-02-24,2018-05-11
TQMVX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TQNT,NASDAQ,Stock,USD,1993-12-14,2014-12-31
TQQQ,NASDAQ,ETF,USD,2010-02-11,2018-05-11
TQSAX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TQSIX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TQSMX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TQTIX,NMFQS,Mutual Fund,USD,2017-02-24,2018-05-11
TQVAX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TQVIX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TR,NYSE,Stock,USD,1987-12-30,2018-05-11
TRAC,PINK,Stock,USD,1994-08-11,2018-05-11
TRACX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TRAE,OTCMKTS,Stock,USD,2004-07-09,2018-04-10
TRAGF,OTCMKTS,Stock,USD,2009-10-29,2018-04-20
TRAGX,,Mutual Fund,USD,,
TRAIX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TRAK,NASDAQ,Stock,USD,2005-12-13,2015-10-02
TRAMX,NMFQS,Mutual Fund,USD,2007-09-05,2018-05-11
TRAOX,NMFQS,Mutual Fund,USD,2014-05-23,2018-05-11
TRARF,PINK,Stock,USD,2007-11-02,2018-05-11
TRARX,NMFQS,Mutual Fund,USD,2013-08-22,2018-05-11
TRASX,NMFQS,Mutual Fund,USD,2017-03-07,2018-05-11
TRAUF,PINK,Stock,USD,2007-07-13,2018-05-11
TRAYF,OTCMKTS,Stock,USD,2017-07-12,2018-05-11
TRBAB,PINK,Stock,USD,2013-02-06,2018-05-11
TRBCX,NMFQS,Mutual Fund,USD,1993-06-30,2018-05-11
TRBD,PINK,Stock,USD,2005-04-21,2018-05-11
TRBFX,NMFQS,Mutual Fund,USD,2015-10-06,2018-05-11
TRBIX,NMFQS,Mutual Fund,USD,2002-09-09,2018-05-11
TRBMF,OTCMKTS,Stock,USD,2017-09-25,2018-05-11
TRBNW,PINK,Stock,USD,2014-01-03,2018-05-11
TRBO,PINK,Stock,USD,2017-09-22,2018-05-11
TRBRX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRBUX,NMFQS,Mutual Fund,USD,2013-10-03,2018-05-11
TRBX,PINK,Stock,USD,1998-08-21,2018-03-27
TRC,NYSE,Stock,USD,1992-03-17,2018-05-11
TRC-WS,NYSE MKT,Stock,USD,,
TRCB,NASDAQ,Stock,USD,2006-04-11,2018-05-11
TRCEX,NMFQS,Mutual Fund,USD,2010-10-28,2018-05-11
TRCH,NASDAQ,Stock,USD,2010-11-08,2018-05-11
TRCI,,Stock,USD,,
TRCIX,NMFQS,Mutual Fund,USD,2009-10-01,2018-05-11
TRCK,OTCMKTS,Stock,USD,2016-01-04,2018-05-11
TRCLF,PINK,Stock,USD,2007-08-14,2018-05-11
TRCO,NYSE,Stock,USD,2013-01-07,2018-05-11
TRCPX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TRCR,NASDAQ,Stock,USD,,
TRCVX,NMFQS,Mutual Fund,USD,2002-09-06,2018-05-11
TRCXX,NMFQS,Stock,USD,,
TRCY,PINK,Stock,USD,2007-07-13,2018-05-11
TRDFX,NMFQS,Mutual Fund,USD,1960-01-29,2018-05-11
TRDIX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
TRDR,,Stock,USD,,
TRDVX,,Mutual Fund,USD,,
TRDX,PINK,Stock,USD,2017-09-25,2018-05-11
TREAF,PINK,Stock,USD,2014-06-26,2018-05-04
TREBX,NMFQS,Mutual Fund,USD,2006-12-04,2018-05-11
TREC,NYSE,Stock,USD,2006-07-31,2018-05-11
TRECX,NMFQS,Mutual Fund,USD,2012-05-25,2018-05-11
TREE,NASDAQ,Stock,USD,2008-08-12,2018-05-11
TREFX,NMFQS,Mutual Fund,USD,2009-01-02,2015-08-28
TREIX,NMFQS,Mutual Fund,USD,2009-01-02,2015-08-28
TREMX,NMFQS,Mutual Fund,USD,2000-10-02,2018-05-11
TREP,PINK,Stock,USD,2007-10-19,2018-05-11
TREPX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TRERX,NMFQS,Mutual Fund,USD,2002-10-01,2018-05-11
TREVF,OTCMKTS,Stock,USD,2008-02-20,2018-05-11
TREX,NYSE,Stock,USD,1999-04-08,2018-05-11
TRF,NYSE,ETF,USD,1995-09-13,2015-11-20
TRFAX,NMFQS,Mutual Fund,USD,2012-03-02,2018-05-11
TRFCX,NMFQS,Mutual Fund,USD,2012-03-02,2018-05-11
TRFFX,NMFQS,Mutual Fund,USD,2013-08-22,2018-05-11
TRFGX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRFIX,NMFQS,Mutual Fund,USD,2009-10-01,2017-01-24
TRFOX,NMFQS,Mutual Fund,USD,2013-08-22,2018-05-11
TRFTX,NMFQS,Mutual Fund,USD,2012-03-02,2018-05-11
TRFWX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TRFYX,NMFQS,Mutual Fund,USD,2009-10-01,2017-01-24
TRGAF,PINK,Stock,USD,2008-01-24,2018-05-11
TRGAX,NMFQS,Mutual Fund,USD,2017-05-04,2018-05-11
TRGCF,PINK,Stock,USD,2018-03-29,2018-04-10
TRGGF,OTCMKTS,Stock,USD,2017-09-28,2018-02-07
TRGGX,,Mutual Fund,USD,2018-01-23,2018-05-11
TRGIX,NMFQS,Mutual Fund,USD,2002-10-01,2018-05-11
TRGLX,NMFQS,Mutual Fund,USD,2017-03-07,2018-05-11
TRGM,PINK,Stock,USD,2012-10-17,2018-05-11
TRGMX,NMFQS,Mutual Fund,USD,2002-09-10,2018-05-11
TRGNF,PINK,Stock,USD,2017-10-12,2018-05-11
TRGP,NYSE,Stock,USD,2010-12-07,2018-05-11
TRGPX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TRGRX,NMFQS,Mutual Fund,USD,2008-10-28,2018-05-11
TRGSX,NMFQS,Mutual Fund,USD,2006-06-30,2018-05-11
TRGT,NASDAQ,Stock,USD,2006-04-12,2015-08-20
TRGXX,,Mutual Fund,USD,,
TRHBX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TRHC,NASDAQ,Stock,USD,2016-09-29,2018-05-11
TRHF,PINK,Stock,USD,2016-01-04,2018-05-11
TRHRX,NMFQS,Mutual Fund,USD,2013-08-22,2018-05-11
TRHXY,PINK,Stock,USD,2017-11-24,2017-11-24
TRHYX,NMFQS,Mutual Fund,USD,2002-05-31,2018-05-11
TRI,NYSE,Stock,USD,2002-06-12,2018-05-11
TRIAX,NMFQS,Mutual Fund,USD,2008-05-05,2018-05-11
TRIB,NASDAQ,Stock,USD,1995-08-18,2018-05-11
TRICX,NMFQS,Mutual Fund,USD,2008-05-21,2018-05-11
TRIDQ,PINK,Stock,USD,2012-01-19,2012-12-21
TRIEX,NMFQS,Mutual Fund,USD,2002-09-09,2018-05-11
TRIFX,NMFQS,Mutual Fund,USD,2008-05-21,2018-05-11
TRIG,PINK,Stock,USD,1998-10-27,2018-05-11
TRIGX,NMFQS,Mutual Fund,USD,1998-12-21,2018-05-11
TRIHX,NMFQS,Mutual Fund,USD,2015-12-08,2018-05-11
TRII,PINK,Stock,USD,2013-01-11,2018-05-11
TRIIX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
TRIL,NASDAQ,Stock,USD,2005-03-23,2018-05-11
TRILX,NMFQS,Mutual Fund,USD,2009-10-01,2018-05-11
TRIN,OTCMKTS,Stock,USD,2017-10-20,2018-05-11
TRIP,NASDAQ,Stock,USD,2011-12-07,2018-05-11
TRIPX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TRIRX,NMFQS,Mutual Fund,USD,2002-09-06,2018-05-11
TRISX,NMFQS,Mutual Fund,USD,2007-11-01,2018-05-11
TRITF,OTCMKTS,Stock,USD,2009-09-10,2018-05-11
TRIV,NASDAQ,Stock,USD,2014-04-15,2016-02-12
TRJIX,,Mutual Fund,USD,2017-07-17,2018-05-11
TRK,NYSE,Stock,USD,1995-02-24,2018-05-11
TRKG,PINK,Stock,USD,2017-09-22,2018-01-04
TRKGD,PINK,Stock,USD,2018-01-09,2018-02-01
TRKK,OTCBB,Stock,USD,2016-01-04,2018-05-11
TRKKD,OTCBB,Stock,USD,2018-03-07,2018-04-03
TRKNF,OTCMKTS,Stock,USD,2018-03-06,2018-05-11
TRKNY,PINK,Stock,USD,2012-07-12,2018-05-11
TRKR,OTCMKTS,Stock,USD,2002-02-21,2018-04-20
TRKX,PINK,Stock,USD,1995-02-01,2018-05-11
TRKYY,OTCMKTS,Stock,USD,,
TRLA,NYSE,Stock,USD,2012-09-20,2017-09-28
TRLAX,NMFQS,Mutual Fund,USD,2017-06-06,2018-05-11
TRLCX,NMFQS,Mutual Fund,USD,2002-09-13,2018-05-11
TRLDF,OTCBB,Stock,USD,2016-12-02,2017-09-18
TRLDX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TRLFF,OTCBB,Stock,USD,2017-09-22,2018-05-11
TRLG,NASDAQ,Stock,USD,,
TRLGX,NMFQS,Mutual Fund,USD,2001-10-31,2018-05-11
TRLHX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TRLI,PINK,Stock,USD,1994-10-31,2018-05-11
TRLIX,NMFQS,Mutual Fund,USD,2002-09-30,2018-05-11
TRLPF,PINK,Stock,USD,2011-11-01,2018-05-11
TRLVX,NMFQS,Mutual Fund,USD,1987-05-04,2018-05-11
TRMB,NASDAQ,Stock,USD,1992-03-03,2018-05-11
TRMCX,NMFQS,Mutual Fund,USD,1996-06-28,2018-05-11
TRMD,NASDAQ,Stock,USD,2018-02-23,2018-05-11
TRMEF,OTCMKTS,Stock,USD,2018-02-15,2018-02-15
TRMIX,NMFQS,Mutual Fund,USD,2015-09-08,2018-05-11
TRMK,NASDAQ,Stock,USD,1992-03-03,2018-05-11
TRMLF,PINK,Stock,USD,2010-12-01,2018-05-11
TRMND,PINK,Stock,USD,2017-11-02,2017-12-27
TRMNF,PINK,Stock,USD,2018-01-08,2018-03-16
TRMS,NASDAQ,Stock,USD,,
TRMT,NASDAQ,Stock,USD,2017-09-14,2018-05-11
TRMUX,,Mutual Fund,USD,2017-07-06,2018-05-11
TRMVX,NMFQS,Mutual Fund,USD,1987-04-20,2018-05-11
TRN,NYSE,Stock,USD,1987-12-30,2018-05-11
TRNAX,NMFQS,Mutual Fund,USD,2017-03-16,2018-05-11
TRNC,NASDAQ,Stock,USD,2014-07-24,2018-05-11
TRND,NYSE ARCA,ETF,USD,2010-12-08,2015-07-06
TRNDA,,Stock,USD,,
TRNEX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TRNIX,NMFQS,Mutual Fund,USD,2017-03-16,2018-05-11
TRNLY,OTCMKTS,Stock,USD,2017-09-29,2018-05-11
TRNM,NYSE ARCA,ETF,USD,2011-01-27,2015-07-06
TRNNX,NMFQS,Mutual Fund,USD,2017-03-16,2018-05-11
TRNO,NYSE,Stock,USD,2010-02-10,2018-05-11
TRNO-P-A,NYSE,Stock,USD,2010-02-10,2017-07-17
TRNO-P-A-CL,OTCBB,Stock,USD,2010-02-10,2017-07-18
TRNS,NASDAQ,Stock,USD,1990-03-27,2018-05-11
TRNTX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TRNX,,Stock,USD,,
TRNXX,,Mutual Fund,USD,,
TROCX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TROG,PINK,Stock,USD,2001-01-05,2018-05-09
TROIF,PINK,Stock,USD,2007-07-13,2018-05-11
TROIX,NMFQS,Mutual Fund,USD,2015-09-08,2018-05-11
TROLB,PINK,Stock,USD,2001-01-02,2018-05-11
TRON,PINK,Stock,USD,2011-08-24,2018-05-11
TRON1,,Stock,USD,,
TROOF,OTCBB,Stock,USD,2016-03-15,2017-09-18
TROSX,NMFQS,Mutual Fund,USD,2007-01-03,2018-05-11
TROV,NASDAQ,Stock,USD,2004-07-27,2018-05-11
TROVU,NASDAQ,Stock,USD,2012-05-30,2017-05-31
TROVW,NASDAQ,Stock,USD,2013-02-12,2017-05-31
TROW,NASDAQ,Stock,USD,1989-09-13,2018-05-11
TROX,NYSE,Stock,USD,2010-12-01,2018-05-11
TROXG,PINK,Stock,USD,2011-02-23,2018-02-09
TROXW,PINK,Stock,USD,2011-02-23,2018-02-09
TRP,NYSE,Stock,USD,1987-12-30,2018-05-11
TRPAX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRPBX,NMFQS,Mutual Fund,USD,1994-08-01,2018-05-11
TRPCX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRPDX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRPFX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRPGX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TRPHX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRPIX,NMFQS,Mutual Fund,USD,2015-09-08,2018-05-11
TRPJX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRPKX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRPLX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRPMX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRPNX,NMFQS,Mutual Fund,USD,2015-10-02,2018-05-11
TRPO,OTCBB,Stock,USD,2017-10-16,2018-04-03
TRPPX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TRPSX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TRPTX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TRPWX,NMFQS,Mutual Fund,USD,2002-09-30,2018-05-11
TRPX,NASDAQ,Stock,USD,2017-03-22,2018-05-11
TRPXX,NMFQS,Stock,USD,,
TRQ,NYSE,Stock,USD,2003-11-18,2018-05-11
TRQIX,NMFQS,Mutual Fund,USD,1995-09-13,2018-04-26
TRR,NYSE,Stock,USD,1991-12-16,2017-07-05
TRRAX,NMFQS,Mutual Fund,USD,2002-10-01,2018-05-11
TRRB,OTCBB,Stock,USD,2017-12-27,2018-04-03
TRRBX,NMFQS,Mutual Fund,USD,2002-10-01,2018-05-11
TRRCX,NMFQS,Mutual Fund,USD,2002-10-01,2018-05-11
TRRDX,NMFQS,Mutual Fund,USD,2002-09-30,2018-05-11
TRRE,OTCBB,Stock,USD,2015-01-29,2018-04-19
TRREX,NMFQS,Mutual Fund,USD,1997-10-31,2018-05-11
TRRFF,OTCMKTS,Stock,USD,2017-09-25,2018-05-11
TRRFX,NMFQS,Mutual Fund,USD,2004-03-01,2018-05-11
TRRGF,OTCMKTS,Stock,USD,2017-10-11,2018-04-20
TRRGX,NMFQS,Mutual Fund,USD,2004-03-01,2018-05-11
TRRHX,NMFQS,Mutual Fund,USD,2004-03-01,2018-05-11
TRRI,PINK,Stock,USD,2017-09-25,2018-05-10
TRRIX,NMFQS,Mutual Fund,USD,2002-10-01,2018-05-11
TRRJX,NMFQS,Mutual Fund,USD,2004-03-01,2018-05-11
TRRKX,NMFQS,Mutual Fund,USD,2005-06-01,2018-05-11
TRRLX,NMFQS,Mutual Fund,USD,2014-06-24,2018-05-11
TRRMX,NMFQS,Mutual Fund,USD,2007-01-03,2018-05-11
TRRNF,OTCMKTS,Stock,USD,2017-10-27,2018-03-27
TRRNX,NMFQS,Mutual Fund,USD,2007-01-03,2018-05-11
TRROX,NMFQS,Mutual Fund,USD,2013-08-22,2018-05-11
TRRPF,OTCMKTS,Stock,USD,2017-10-17,2017-11-16
TRRPX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TRRSD,PINK,Stock,USD,2017-12-21,2018-01-19
TRRSF,PINK,Stock,USD,2007-08-10,2018-05-11
TRRSX,NMFQS,Mutual Fund,USD,2002-09-12,2018-05-11
TRRTX,NMFQS,Mutual Fund,USD,2013-08-22,2018-05-11
TRRUX,NMFQS,Mutual Fund,USD,2013-08-22,2018-05-11
TRRVF,OTCMKTS,Stock,USD,2017-10-03,2018-05-07
TRRVX,NMFQS,Mutual Fund,USD,2013-08-22,2018-05-11
TRRWX,NMFQS,Mutual Fund,USD,2013-08-22,2018-05-11
TRRXF,OTCMKTS,Stock,USD,2017-09-22,2018-04-23
TRRYX,NMFQS,Mutual Fund,USD,2014-06-24,2018-05-11
TRRZX,NMFQS,Mutual Fund,USD,2014-06-24,2018-05-11
TRS,NASDAQ,Stock,USD,2007-05-18,2018-05-11
TRSAX,NMFQS,Mutual Fund,USD,2001-12-31,2018-05-11
TRSCX,NMFQS,Mutual Fund,USD,2002-10-01,2018-05-11
TRSDF,PINK,Stock,USD,2007-10-31,2018-05-11
TRSDX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
TRSEX,NMFQS,Mutual Fund,USD,2002-09-12,2018-05-11
TRSFF,OTCBB,Stock,USD,2007-07-13,2018-04-04
TRSGX,NMFQS,Mutual Fund,USD,1996-02-01,2018-05-11
TRSHX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TRSIX,NMFQS,Mutual Fund,USD,2005-11-15,2018-05-11
TRSK,NYSE ARCA,ETF,USD,2013-06-24,2018-03-20
TRSLX,NMFQS,Mutual Fund,USD,2017-04-21,2018-05-11
TRSMX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
TRSPX,NMFQS,Mutual Fund,USD,2002-09-06,2018-05-11
TRSSF,OTCMKTS,Stock,USD,2017-11-17,2018-05-11
TRSSX,NMFQS,Mutual Fund,USD,2000-03-31,2018-05-11
TRST,NASDAQ,Stock,USD,1990-03-26,2018-05-11
TRSTX,,Mutual Fund,USD,,
TRSWF,PINK,Stock,USD,2013-10-23,2018-05-11
TRSXX,NMFQS,Mutual Fund,USD,,
TRT,NYSE,Stock,USD,1995-04-24,2018-05-11
TRTC,OTCMKTS,Stock,USD,2012-04-20,2018-05-11
TRTCD,OTCMKTS,Stock,USD,2018-03-12,2018-04-09
TRTFX,NMFQS,Mutual Fund,USD,2014-06-24,2018-05-11
TRTGX,NMFQS,Mutual Fund,USD,2014-06-24,2018-05-11
TRTI,PINK,Stock,USD,1997-01-24,2018-05-11
TRTIX,NMFQS,Mutual Fund,USD,2015-09-08,2018-05-11
TRTL,NASDAQ,Stock,USD,2014-10-03,2017-08-17
TRTLU,NASDAQ,Stock,USD,2014-07-17,2017-08-28
TRTLW,NASDAQ,Stock,USD,2016-01-04,2016-12-27
TRTN,NYSE,Stock,USD,2005-10-12,2018-05-11
TRTX,NYSE,Stock,USD,2017-07-20,2018-05-11
TRU,NYSE,Stock,USD,2015-06-25,2018-05-11
TRUA,OTCMKTS,Stock,USD,2007-10-01,2018-02-13
TRUE,NASDAQ,Stock,USD,2000-05-02,2018-05-11
TRUHF,OTCBB,Stock,USD,2007-07-16,2018-05-02
TRUHY,PINK,Stock,USD,2007-07-13,2018-05-11
TRUL,PINK,Stock,USD,2007-03-21,2018-03-16
TRULX,NMFQS,Mutual Fund,USD,2009-06-26,2018-05-11
TRUMF,PINK,Stock,USD,2007-08-07,2018-05-11
TRUMY,PINK,Stock,USD,2009-02-04,2018-05-11
TRUP,NYSE,Stock,USD,2014-07-18,2018-05-11
TRUU,OTCMKTS,Stock,USD,2001-12-26,2018-05-11
TRUX,PINK,Stock,USD,2006-11-16,2018-05-11
TRV,NYSE,Stock,USD,1986-07-09,2018-05-11
TRVB,PINK,Stock,USD,2005-11-09,2018-04-10
TRVG,NASDAQ,Stock,USD,2016-12-16,2018-05-11
TRVHX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TRVL,,Stock,USD,,
TRVLX,NMFQS,Mutual Fund,USD,1994-09-30,2018-05-11
TRVN,NASDAQ,Stock,USD,2014-01-31,2018-05-11
TRVPX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TRVR,PINK,Stock,USD,2012-07-23,2018-05-11
TRVRX,NMFQS,Mutual Fund,USD,2002-09-10,2018-05-11
TRVVX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TRW,NYSE,Stock,USD,2004-02-03,2015-05-26
TRWAX,NMFQS,Mutual Fund,USD,2001-02-15,2018-05-11
TRWCX,NMFQS,Mutual Fund,USD,2011-03-01,2018-05-11
TRWFX,NMFQS,Mutual Fund,USD,2017-03-10,2018-05-11
TRWIX,NMFQS,Mutual Fund,USD,2012-08-03,2018-05-11
TRWRF,OTCMKTS,Stock,USD,2017-01-23,2018-05-09
TRWRX,NMFQS,Mutual Fund,USD,2017-03-10,2018-05-11
TRWTX,NMFQS,Mutual Fund,USD,2017-04-07,2018-05-11
TRWUX,,Mutual Fund,USD,,
TRWWX,NMFQS,Mutual Fund,USD,2017-03-17,2018-05-11
TRX,NYSE,Stock,USD,2005-05-12,2018-05-11
TRXA,PINK,Stock,USD,2014-03-20,2018-04-09
TRXAX,NMFQS,Mutual Fund,USD,2011-07-29,2018-05-11
TRXC,NYSE,Stock,USD,1991-08-06,2018-05-11
TRXCX,NMFQS,Mutual Fund,USD,2011-08-02,2018-05-11
TRXD,OTCBB,Stock,USD,2010-04-27,2018-05-11
TRXI,PINK,Stock,USD,2010-03-30,2013-07-15
TRXIX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
TRXO,OTCBB,Stock,USD,2011-02-23,2018-05-11
TRXPF,OTCBB,Stock,USD,2011-02-04,2018-04-12
TRXPX,NMFQS,Mutual Fund,USD,2014-05-01,2018-05-11
TRXRX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TRXXF,PINK,Stock,USD,2014-01-21,2018-05-11
TRYF,PINK,Stock,USD,2017-09-25,2018-05-11
TRYIF,PINK,Stock,USD,2007-07-16,2018-05-11
TRYIX,,Mutual Fund,USD,2017-07-17,2018-05-11
TRYIY,PINK,Stock,USD,2007-07-13,2018-05-11
TRYRF,PINK,Stock,USD,2007-09-14,2018-05-11
TRYUF,OTCBB,Stock,USD,2011-03-25,2017-09-18
TRYXF,OTCMKTS,Stock,USD,2009-06-16,2018-03-27
TRZBF,OTCMKTS,Stock,USD,2017-11-01,2018-04-19
TS,NYSE,Stock,USD,2002-12-16,2018-05-11
TSAAX,NMFQS,Mutual Fund,USD,2004-10-01,2018-05-11
